|title|content
0|오늘은 천안함 사건 10주기|"2010년 3월 26일 21:22분 경 백령도 서남방 2.5Km 해상에서 경계 임무수행 중이던 해군 제2함대사 소속 천안함(PCC-772)이 북한 잠수정의 기습 어뢰공격으로 침몰한 사건

준위 이창기 원사 최한권 원사 김태석 원사 남기훈
원사 문규석 상사 김경수 상사 안경환 상사 김종헌
상사 최정환 상사 민평기 상사 정종율 상사 박경수
상사 강 준 상사 임재엽 상사 박석원 상사 신선준
중사 손수민 중사 심영빈 중사 조정규 중사 방일민
중사 조진영 중사 차균석 중사 문영욱 중사 박보람
중사 이상준 중사 장진선 중사 박성균 중사 서승원
중사 서대호 중사 김동진 하사 이상희 하사 이용상
하사 이상민 하사 이재민 하사 이상민 하사 강현구
병장 정범구 병장 김선명 병장 안동엽 병장 박정훈
병장 김선호 상병 강태민 상병 나현민 상병 조지훈
일병 정태준 일병 장철희
그리고 준위 한주호

잊지 말자"
0|"""'박사방' 운영자 조주빈, 전문대 다닐 때 평점 4.17 우등생"""|"범죄자한테 서사 만들어주는 이런기사 좀 안 올라왔으면 좋겠다
ㅅㅂ지하철에서 몰카찍은 판사도 서울법대 나왔어요 기레기야"
0|한 학 기 싸 강 해 주 세 요|"마스크 끼고 여름에 학교가기 싫어요
집에서 인강 몇번씩 들을래요 그냥 .............

ㅠㅠㅠ휴학충 15 할머니는 집에 있고 싶어요 ㅠㅠ"
0|올해 연기대상 후보|코로나가 연기대상 받겠다
0|총학 좀 답답하지 않음?|"지금 상황에 총학이라도 나서서 학교 측이랑 1학기 학사일정 확실히 해야 한다고 생각함
현 상황에서 총학이 하는 일을 볼 수 있는건 페북같은 SNS에서 말고는 거의 못보잖아??
근데 보고있으면 너무 소극적이라는 생각이 들어;;
내 생각엔 학생 설문조사해서 의견을 학교 측에 강하게 건의하는게 맞다고 보는데
지금 하는거라고는 학교 공지사항 안내랑 최근엔 뭐 어도비? 그거 설문조사 받더만...누가 시켰누?
진짜 답답해 총학 학교랑 거리두기 하는것 같음"
0|편 가르는거 나쁜거지만 이해 바람|"글고 시청자 청원도 해줘
http://petitions.kbs.co.kr/m/view.html?petition_sno=1839"
0|💕여자남자 가르지 말고 가해자 족칠 생각이나 하자💕|가해자와 피해자로 구분하자💕 한남 꼴페미 쌉지랄 하지 말구 청원 동의 하고 오자💕
0|텔레그램|"남녀를 떠나서 이건 인권 붕괴 같은데 나만 그렇게 생각해?
근데 텔레그램을 떠나서 요즘 댓글 죄다 남녀로 싸우던데 이제 그거 ㄹㅇ 보기싫어 한남이니 메갈이니 물어 뜯는거, 너희들은 어때?"
0|아니 생각해봐|사람들이 한남이라고 일반화 하는데에는 그만한 근거가 있어서 그런거 아님? n번방 이용자 수가 26만명이든 3만명이든 1만명이든 적은 숫자가 아니잖아 그러니깐 일단 의심해보는수 밖에 없는거지 내 연인 친구 심지어 가족까지 그럴수 있으니깐?? 긍까 멀쩡한 남자들 이딴 놈들이랑 싸잡혀서 일반화 안당할려면 이용자 명단 공개 하는거에 동의 하는게 맞지 않아?? 왤캐 여기만 과열되어있음????
0|n번방이 어떻게 남자 vs 여자지?|"쓰레기 vs 사람 아닌가?
저게 사람이 할 짓임?
n번방 옹호하는 것들은 사람이 아니라서 옹호하는 거겠지???ㅇㅋㅇㅋ"
0|남자들도 똑같이 당해봤으면 좋겠다|"그동안 사회에서 주로 여성들만 피해자로 나오니까 심각성을 모르는 거 같음. 자기일 아니라고 방관하고 가해 남자들 옹호하고 ㅋㅋ
N번방 범죄자들 꼭 그대로 돌려받길.."
0|n번방, 페미 둘 다 ㅂㅅ이라고 욕하는데|어떻게 n번방이랑 동급 취급함?
0|여시에서 나온 피해 남성은 없지만 n번방에서 나온 피해 여성은 74명이지|근데 어떻게 두개가 같다고 말하는 거지?
0|N번방 청원해주세요|https://www1.president.go.kr/petitions/586819
0|n번방 관계자들 기죽지 마세요|"그냥 죽어주세요.
사회적으로 죽든 뭐든간에 제발 좀 자기들이 잘못했다는 것을 알면 좋겠다."
0|n번방 가해자들 기죽지마라~~~|그냥 죽어라~~~~~~~~~
0|n번방 1만명이라는게 전체수가 아니라 ‘ 박사’ 가 만든 방 중|"하나의 방의 인원수가 1만명임

파생된 방이 거의 56개가 있음 그걸 단순 총 합 했을때 26만명 정도


https://youtu.be/PGfv4Yoxfzo
여기 6분 정도 부터 보면 될듯

진짜 미쳐돌아간다 다 잡혀서 감옥 갔으면;
미성년자들한테 그러고 싶을까"
0|n번방 구분하고 가|"그리고 갓갓 이제 20살이래
전 세계 코로나 확진자 수 보다 n번방 가해자가 더 많은게 말이되냐?"
0|n번방|"거기 들어가있던 놈들 다 신상 밝혀지고 영원히 손가락질 받았으면 좋겠다.. 진짜 사람이 어떻게 그래? 거기 가입하는것도 또 돈주고 들어가는거라며? 징글징글한놈들.. 사람이 할짓이 있고 못할짓이 있지. 이번에 잡힌 박사인가 뭐시긴가하는 놈 잡혀놓고 피해자 코스프레 하는것 같던데 진짜 너무 더럽다.

다들 이 글 보는 김에 청원이나 함 해주고 가주면 좋겠다.

n번방 가입자 전원 신상공개
https://www1.president.go.kr/petitions/586880

n번방 용의자 신상공개 및 포토라인
https://www1.president.go.kr/petitions/586819"
0|에타 들어온 김에 N번방 청원 해주세요|"https://www1.president.go.kr/petitions/586880
n번방 가입자 전원 신상공개 청원


https://www1.president.go.kr/petitions/586819
n번방 용의자 신상공개 및 포토라인 청원

N번방 이용자 수 > 전세계 코로나 확진자 수"
0|칼로 ㅈㅇ시키고 성기에 에벌레 넣으라고 시키는게 말이돼?|"n번방 가입자가 몇만명이래
이런 애들이랑 같이 엘베를 탈 수도 있고 사귀거나 친구 관계를 맺을수도 있는데 너무 소름돋지 않아?
n번방 가입자 전원 신상공개 청원 해주라


https://www1.president.go.kr/petitions/586880"
0|안녕하세요 코로나 기부|"행정 서예지입니다. 제가 일전에 제 이름+총학으로 타병원에 기부하신 익명님을 찾느라 학교 에타에 글을 올린 적이 있습니다. 여전히 저흰 그분을 찾지못했습니다. 병원측에는 기부가 저희와는 무관한 일이니 '병원장님의 감사편지'와 같은 답례인사는 저희 몫이 아니라고 입장을 밝혔습니다. 당시 기부 품목에는 단순한 식음료가 아닌 ""마스크+의료장갑""이었습니다. 이게 문제가 된 이유는 만약 그 물품이 '식약처 인증제품'이 아닌 가짜일 가능성, '마스크'라는 학생으로는 구하기 힘든 제품을 구했다는 시선 등을 저희가 감내해야 하는 상황이 됐을 수도 있기 때문입니다. 그래서 저뿐만 아니라 총학생회분들, 학교 측에서도 학교 관계자인지 찾았습니다.

근데 그런 제 글에 아무리 말투가 딱딱하다고 해도 #틀딱#이라며 비하발언을 하시고 댓삭하신 학우님이 계셔 이 글을 작성하게 됐습니다. 예민하다고 반응하실지 모르시겠지만, 이 기부를 진행하면서 알게 모르게 익명의 분들로부터 시비/욕/비하 발언을 들었습니다. 예전에는 제가 실존인물이냐면서 분탕질을 치신 분도 계셨습니다. 좋은 뜻에서 시작한 일인데 익명으로 누군가의 욕받이, 심심풀이가 되는 거 저 싫습니다. 끔찍합니다. 그러니 제발 그만둬주세요. 아직 기부가 완전히 끝나지 않아 옾카도 그대로 있습니다. 그걸 활용하시는 것도 멈춰주세요. 부탁드립니다."
0|최근 철없는 에붕이들이 많이 보이네요|"경찰20새내기 빌런도 그렇고
100만원 빌런도 그렇고

100세 시대 우리는 아직 인생의 5분의1
가량 정도밖에 살지 않았습니다
남은 인생 5분의4는 어떤 일을 겪게될지
아무도 모르죠

남은 80년, 자기가 생각한대로, 행복하게만
흘러갈 수 있을까요? 사람 일은 아무도
모릅니다

고작 20년 산 인생으로 남을 함부로
무시하고 폄하하는 그런 언행을 해선 안됩니다

자신의 성격은 결국 드러나기에 주변사람이
자연스레 붙을수도, 떨어져나갈수도 있습니다.

공부든 재산이든 남들보다 ""조금"" 앞선다고
거만하게 행동하는 사람들, 제가 일하던 곳에서 많이 봤습니다. 결국엔 고립됩니다."
0|부모님한테 잘하자 얘드라...ㅠ|편돌이중인데 아버지뻘 되는 아저씨 오셔서 물건 막 고르시다가 나한테 “요즘 친구들은 달달한거 어떤거 좋아해요?” 물어보심. 어제 딸이랑 좀 싸웠는데 초콜렛같은 달달한거 좋아한다고 사주고 싶은데 요즘 애들 뭐 좋아하는지 모른다고 하시더라... 내일 화이트데이니까 사탕세트 추천해드렸는데 자식이랑 화해하시려는 모습 보니까 부모님 생각나면서 뭔가 짠하더라...😢😢 그래서 먹으려고 꿍쳐둔 하리보도 몰래 챙겨드렸다...
0|20학번 새내기가 맞는말한건데 너네 왜 그러냐?|처 맞는말
0|새내기 핑프들아|"검색좀만 하거나 밑으로 내리면 많이 나와....
폰에서 수업 들으려면 hello lms 깔고 들어가서 아이디/비번 학정시랑 동일하니까 치고(설마 아직도 학정시 아이디 비번 모르는 사람 없제?)교재는 저 어플 들어가서 강의별로 확인해야 하는데 교수님이 사라고 공지 올리셨으면 지금 사고 아직 공지가 안 올라와있으면 첫강의에서 말씀해주시니까 첫강의 듣고 결정해 과제랑 이것저것 다 거기서 확인하는거야....."
0|안녕하세요 경찰학과 화석, 글 하나 올리겠습니다|"먼저 당사자가 아니지만 경찰학과의 일원으로서 학우 분들에게 진심으로 사과의 말씀 드립니다.

현재 시험 준비를 하면서 잠들기 전 종종 에브리타임을 보는데 처음으로 글을 작성하게 되네요

지금 보고 있을지 모르겠지만 20학번 후배님에게 한 말씀 드리겠습니다.

왜 경찰이 되고 싶은지 그 이유를 첫번째로 묻고 싶네요
경찰은 여타 공무원과 똑같이 국가와 국민을 위해 사명감을 갖고 봉사하는 명예직입니다. 많은 부귀영화를 누리기 위한 자리가 아닌 정말 주변의 범죄 피해자나 도움을 원하는 모든 국민을 위해 존재하는게 바로 '경찰'입니다.

그런데 이미 후배님은 경찰이라는 단어를 언급할 자격이 사라졌습니다. 내신이 1등급이던 9등급이던 당신의 친구이고 선배이자 대한민국의 국민입니다.

무슨 자격으로 경찰 이라는 단어를 논하면서 많은 학우들을 비난한 것인지 도저히 이해가 안가네요 남의 부족함을 원망하기 전에 먼저 스스로의 부족함을 깨달았으면 합니다. 솔직히 제대로 공부를 한 사람인지 조차 의심이 가네요 그정도로 열내면서 노력했으면
절대 남을 비판하고 비난할 이유가 없습니다.

내가 어떤 삶을 살던 당연히 노력을 하게 되어있고 남들 또한 마찬가지 입니다. 모두가 인생의 무게를 짊어지며 여기까지 왔고 그걸 제대로 이해한 사람이면 그 무게에 오히려 겸손할 수 있어야합니다. 남을 존중할 수 있어야 합니다. 내가 힘든만큼 내 곁에 친구 또한 힘들었음을 알기에 그러한 겸손이 나오는 것 입니다.

제가 볼 때 후배님은 아직 자신의 인생에 최선을 다하지 못했습니다. 최선을 다한 사람이라면 남들의 비난, 남에게 보이는 겉모습과 시선 따위는 절대로 신경쓰지 않기 때문입니다.

현재 많은 분들이 글을 작성하고 비판한 모습을 보았을텐데 여기에서 느껴지는게 없다면 영원히 경찰이라는 이름을 가슴에 품을 수 없을거라 생각합니다.

처음이자 마지막으로 후배님에게 조언 하나 드리겠습니다.
사람은 결과와 상관없이 자기 스스로에게 최선을 다하고 자신의 한계와 마주치는 순간 겸손의 진정한 의미를 알 수 있습니다.

왜냐하면 다른 사람이 이룬 하나의 결과가 결코 쉽지 않은 노력을 통해 얻은 것이라는 점을 몸으로 깨닫게 되기 때문입니다.

오늘 일을 밑거름 삼아 남을 비난하기 이전에 자신을 되돌아보며 묵묵히 성찰하세요. 당신이 함부로 평가할 수 없는게 타인의 삶입니다. 이런 삶을 존엄의 눈빛으로 바라볼 수 없다면 당신에게 경찰이란 이름은 결코 어울리지 않습니다.

끝으로 오늘 우리학과인지는 모르겠지만 경찰이 언급된 글에 대해서 많은 학우 분들이 불편하고 분노하셨을텐데 다시 한번 사과드립니다.

아직 남에 대한 존중이 무엇인지 모르는 우리 학교 후배가 많은 분들에게 큰 화를 심어주었지만 이 계기로 좀 더 성장할 수 있도록 비난은 잠시 멈추고 많은 조언을 부탁드리겠습니다.

다들 코로나 때문에 많이 힘드시겠지만 개강 전까지 건강하게 좋은 하루 보내셨으면 합니다.

긴 글 읽어주셔셔 감사드립니다."
0|자랑스럽다 새끼들아|눈물이 송공송골 맺히네
0|강아지를 찾아요|강아지 찾습니다
0|우리학교 기부하신분들 👍👍|http://www.ilyoseoul.co.kr/news/articleView.html?idxno=374288
0|올해 4학년인데|"구내서점 온라인으로 살 수 있는 거 처음 알았다..

그 더운 날, 추운 날

나는 왜 거기까지 걸어 올라갔지

http://www.kyungnambookstore.co.kr/"
0|n번방 잘 몰랐었는데...|"https://t.co/a2q5JHfN2U [n번방 추적기①] 텔레그램에 강간노예들이 있다 - 국민일보


기사보니까 손이 떨림"
0|다이어터들에게|"요새 다이어트 관한 고민이나 글들이 많이 올라오길래, 자주 보이던 몇개에 대해 끄적여봐ㅎ



-폭식

폭식 한 번 했다구 바로 살이 찌는건 아니야. 지방 1키로 찌는데 7천~만칼로리 정도가 필요하다 해.(빼는것도 마찬가지) 7천칼로리면 우리가 폭식으로 며칠을 끌어야지 채울 수 있는 수치라고 봐. 몇백그람정도는 늘 수 있겠지만... 1키로도 안되는 수치에 스트레스받기엔 우리가 갈 길이 아직 남았으니끼! 30분정도 더 유산소 운동을 하거나, 루틴 반세트를 더 하는 식으로 활동량을 며칠 늘려보자:)
제이제이 유튜브 체널에서, 평소에 식단을 잘 지키다가 가끔 고칼로리를 먹으면 우리 몸은 추가 칼로리를 보너스로 받아들여서 신진대사를 활발히 하는데 쓴다고 했어! 우리도 비교과 들어오면 사고싶은거 훅 사버리는거랑 비슷한 느낌..일거야!
폭식과 고칼로리 섭취가 습관적으로 반복되지만 않는다면 너무 걱정말라고 하고싶어


-다이어트를 해야할까 하는 고민

음...이건 누가 해라해라 등떠밀어서 되는건 아냐ㅎㅎ
스스로의 모습에 만족하고 자존감을 떨어뜨리지 않는 사람은 다이어트를 해도되고 안해도 된다고 생각해.
그치만 스스로가 불만족스럽고 스트레스가 쌓인다면 다이어트를 시작하는걸 추천해.
여기서 중요한건 자의야. 스스로 하고싶어서 선택해야하는게 다이어트야:)


-굶는거 정말 못하는데 다이어트는 필요한거같아ㅠㅠ

잠들기 4시간 전에 먹는걸 멈추는 습관을 만들어보는건 어때??ㅎㅎ
먹을건 먹으면서 해야지 당연히!
대신, 먹을 때 마다 허기가 사라지고 배가 찬 느낌이 들면 숟가락을 내려놓기!
배불러오는 느낌에 집중하다보면 생각보다 빨리 배불러서 놀랄 수도 있어ㅎㅎ


-운동에 대해

운동 자체를 처음 하는 사람이라면 무작정 유튜브 보고 스쿼트를 따라하거나 하는건 비추!! 동작마다 사용되는 근육들이 있는데 초보들의 경우에는 근육을 잘못 사용하는 경우가 정말 절대다수야... 그래서 퇴행성 관절염이 쉽게 올 수 있어ㅠ
둔근부 등 여러 근육들을 움직이는 연습도 하면서, 사이클이나 러닝같은 유산소운동 위주로 시작하는걸 추천해
땅끄부부 칼소폭 시리즈에서 스쿼트&런지동작을 제외하고 따라라는것도 좋아!
피티나 필라테스같은걸 전문가한테 배우는게 제일 좋지만... 금전적으로 부담이 되지 아무래도..ㅠ


-정체기

한달?정도 다이어트를 하다보면 정체기가 올거야.. 정말 싫지만 어쩔 수 없이 겪어야하는 시기ㅠ
몸무게는 안내려가고 오히려 1키로 내외로 쪘다 빠졌다를 반복하기도 할거야. 1~2주정도 정체기가 올 수 있는데 그때 포기하지 말아줘ㅠㅠㅠ그 전까지는 지방도 빠졌겠지만 체내 수분으로도 많게는 6키로까지 조절할 수 있데!
정체기부터가 진짜로 살빠지는 기간이라고 보면 될거야.. 스트레스 오지겠지만 이 악물고 견뎌줘ㅠㅠ


-기타

갑자기 화장실을 못가는 경우에는 요 며칠 갑자기 복근운동을 하지 않았나 생각해봐! 정말정말 안움직이다가 복근운동을 해버리면 장도 근육이 굳어서 그럴 수 있데! 나도 못가다가 4~5일만에 갔다....ㅠㅠ
그리구 양배추 꼭 먹어!! 일주일에 한번이라두!
빵은 100퍼센트 통호밀빵 아니면 거기서 거기라니까 한두조각 먹는거에 너무 신경쓰지 마ㅎㅎ



대충 이정도.....
나도 초보 다이어터지만 이것저것 주서들은게 있어서 도움 될까 싶어 적어봤어ㅎㅎ

다이어트 하면서 보조제에 의존하지 않았으면 해! 부작용 나타나면 큰일날 수 있으니까 항상 조심해야해ㅠㅠ
모두 목표까지 같이 힘내🥰

++)추가
급하게 빼려고 하면 스트레스 엄청날거야ㅠㅠ 난 천천히 한달에 1~2키로정도만 꾸준히 감량시킨다고 맘먹고나니까 훨씬 편하더라ㅎㅎ"
0|코로나 장난전화|"우리학교 입학예정
미리미리 대학생활 못하도록 만들자"
0|새롭게 대학생활을 시작할 친구들에게|"안녕.. 나는 이제 화석 학번이고 곧 들어올 20학번 친구들에게 내 경험이 조금이나마 도움이 될까 싶어 적어 봐~ 어디까지나 내 경험이고, 너희들은 나의 전철을 밟지 않았으면 해서 쓰는거야..!!

1. 과cc는 하지마라
과cc는 절대 하지마라. 특히 3월 초(이제는 4월 초)에 사귀는 것은 깨질 확률이 높다. 새내기의 환상으로 선배들이 멋있게 보여 사귀는 경우도 많다. 콩깍지다. 천천히 알아보고 사귀어도 늦지 않으니 잘 알아보고 사귀어라. 그리고 타인 앞에서 과도한 애정행각은 금지다. 헤어지면 흑역사이자 족쇄이다.

2. 과대는 피해라.
특히 1학년 과대는 피해라. 득이 없다.

3. 무조건 선배의 말을 믿지 마라.
맹목적으로 선배의 말이니까 믿는 건 좋지 않다. 과도하게 눈치를 볼 필요도 없다. 그리고 선배같지 않은 선배도 많다..........

4. 사람을 조심해라.
자신을 지켜라. 몸이든 정신이든. 사람을 쉽게 믿으면 쉽게 상처 받는다. 지속적으로 지켜보고 신뢰를 주는 게 자신을 지키는 방법이다.

5. 팀플에 대한 체념을 해라.
자신이 학점에 관심이 많다면 거의 조장이라고 생각하면 된다. 사람들은 생각보다 잘 나서지 않는다. 그럼 어쩌겠어. 학점 잘 받고 싶은 당사자가 조금 더 해야한다. 하지만 공부니까 나에게 도움이 되니 억울해 하지는 말 것.

6. 좋은 사람이 되어라.
남들에게 비난을 하면 돌아온다. 남에게 비난은 최소화, 칭찬은 최대화해라. 자신에게 돌아올 것이다.

7.교수님과 우호적인 관계를 유지해라.
수업시간에 제때 출석하고, 아이컨택 잘하고, 과제 제때하고 열심히 수업듣는다면 한달이 지나기도 전에 교수님은 당신을 알게 될 것이다. 교수님은 내 전공 분야의 전문가이자, 내 조력자이기도 하다. 교수님을 존경하는 마음을 가지고, 교수님의 수업을 잘 듣는다면 좋은 학교생활을 할 수 있을 것이다.

8. 무리에 연연해하지마라.
동기들과 싸우고 혼자지낸다하더라도 괜찮다. 고학년되면 어차피 혼자 지낸다

9.적을 만들지 마라.
하지만 적을 만들지는 마라.

10. 학점관리는 철저히
남들 안한다고 해서 자기도 안해야지 이런 생각은 금물. 타인과의 차이점을 만들어야 한다.

11. 어학연수도 좋다
학교에 의외로 시스템이 잘 되어있다. 잘 알아보고 누릴 수 있는 건 다 누려야한다.

12. 학교에 숨은 행사나 장학금이 많다
잘 알아보고 하면 좋다

13. 열심히
열심히 살아야 한다 노는 것도 열심히 공부도 열심히

14. 책 읽어라
책은 많이 읽을수록 좋다. 지금은 차이가 안나도 4년 후 사회에 나가 사회인이 되었을 때 책을 많이 읽은 자와 그렇지 않은 자는 품격과 기본 지식에서 많은 차이가 난다.

15. 좋은 선배를 찾아라.
너에게 도움을 줄 선배를 발견하면, 도움을 머뭇거리지 말고 요청해라. 그 선배가 좋은 선배라면 너에게 물심양면 도와줄 것이다. 너도 그만큼의 좋은 후배가 되고, 너의 후배에게 또 좋은 선배가 되면 된다.

16. 외양에 너무 많이 치중하지 마라.
외양을 꾸미는 것도 좋지만 내실을 다지는 것이 중요하다.그리고 부질없다.

다들 행복한 학교 생활 했으면 좋겠네요...!! 더 말해주고 싶지만 이만 총총..."
0|<사라진 반려견을 찾습니다.>|"☆긴급 공유 부탁드립니다☆
<사라진 반려견을 찾습니다.>

3월6일 오후 11시40분경
마산합포구 중앙동에서 사라진 시츄를 가족분들이 찾고있습니다.

이름 : 밍키
나이 : 16세
견종 : 시츄
인상착의 : 첨부된 사진의 복장과 모습을 하고있습니다.
특이사항 : 노견이어서 행동이 느리며 반응이 둔한 모습을 볼수있습니다.

발견시 010-3712-5472 로 연락주시면 감사하겠습니다."
0|과학생회비 글 그만 올리고 검색해라|"똑같은 글만 몇개가 올라오냐
검색을 해;"
0|과학생회비에 대한 개인적 의견|"소수과거나 학교 행사에 참여하고 싶거나 과대, 학생회 등의 활동을 하고 싶다 > 내는 것 추천

그냥 수업만 듣고 개총 등의 과 행사에 참여할 생각 없으며, 과에서 하는 활동들에 불만을 제기할 생각 없다 > 안내는거 추천

4년 동안 15만원 한번 내는 거라 내는걸 추천하긴 하는데 과행사에 참여안할거다 하면 내는게 돈아까울만 함
특히 소수과는 장부쓰거나 통장정리 하다보면 누가 안냈는지 모르고 싶어도 알 수 밖에 없어서 그냥 학교생활 잘 하고 싶다 하면 내는걸 추천..

내지 말라는 사람이랑 내라는 사람이랑 의견 많이 갈려서 혼란스러울텐데 나는 학교행사 즐기는것도 새내기의 특권이라고 생각하는 사람이라 그냥 내고 즐기는걸 추천!

에타에서 내라고 하는 사람은 학생회 일을 해본사람(돈이 어디에 어떻게 쓰이는지 아는 사람) 또는 과행사를 즐긴 사람일거고
내지 말라고 하는 사람은 그냥 정말 학교만 열심히 다닌 사람일거임 (학생회비 안내고 과행사 열심히 가녔다고 하면 그 사람이 양심이 없는거)

그러니 본인 성격대로, 학과 생활을 참여할지 말지 생각해보고 결정하면 된다고 생각함!

난 우리과 행사 많이 가구 장부도 공개하는 과라 내가 낸거 뽕뽑았다구 생각하는중"
0|기부현황 final|"total 2,790,766원 모였습니다🎉🎉
6일 새벽 1시 35분, 41분까지 총 두 개의 투표가 진행됩니다.
학우님들의 관심으로 여기까지 올 수 있었습니다. 마지막까지 잘 부탁드립니다.

https://open.kakao.com/o/gDBM5RZb"
0|기부현황5|"모금 마감까지 8시간 55분 남았습니다.
현재까지 2,208,352원 모였습니다.
https://open.kakao.com/o/gDBM5RZb"
0|코로나19 기부 3차 현황|871,857원 모였습니다. 아직 하루도 안 됐는데 많은 관심 감사합니다😊 4일까지 잘 부탁드립니다. 홍보 많이 해주세요>3<
0|기부현황5 (제목이 줄어드는 건 착각☆)|"현재까지 1,365,080원 모였습니다
https://open.kakao.com/o/gDBM5RZb"
0|코로나19 기부금 현황4|"현재까지 1,269,698원 모였습니다!!
https://open.kakao.com/o/gDBM5RZb"
0|경남대 기부하는거|"나는 뒤늦게 들어갔는데 모금액 글쓴이가 하나하나 액셀정리해서 올릴때마다 내가 다 뿌듯해
다른 사람들도 집에 있으면서 아메리카노 한잔 값 아껴서 기부하면 진짜 뿌듯할거야 기부한다는 마음 자체가 값이랑 비교할수없으니까 ! 마감까지 얼마 안남았어 강요는 아니야 불편했으면 미안
그리고 최초로 하자 했던 분도 너무 존경스럽고 지금도 고생하시는데 힘내세요 ! 기부한 모든 분들도 너무 멋지십니다!"
0|벌써 봄인가봐|"약국 간다고 잠깐 나왔는데 아파트 앞에 피어있길래 이렇게라도 같이 봄 즐겼으면 해서 올려😊😊
날씨도 많이 풀려서 이제 패딩이랑은 안녕해야 할 것 같아. 난 오늘 봄 옷에 얇은 코트 입었는데 딱이었어. 낮에는 더울지도?
작년에는 4월에 벚꽃 구경하러 공원에 놀러가기도 했었는데 올해는 힘들 것 같지만 그래도 늦게라도 벚꽃🌸은 직접 봤으면 좋겠어!
다들 감기 조심하고 화나는 일이나 슬픈 일 있으면 이 꽃 보고 가라앉혀! 난 꽃 보고 좀 편해졌거든!
그럼 다들 건강하고 우리의 존재 화이팅😆😆!!"
0|등록금 인하 청원|"https://www1.president.go.kr/petitions/586015
대한민국 청와대 국민청원동의하시는 분 눌러주세용~~"
0|코로나19 2차공지|"현재까지 798,253원이 모였습니다✌✌✌
https://open.kakao.com/o/gDBM5RZb"
0|대학교 개강연기에 따른 등록금 인하 건의 청원|"https://www1.president.go.kr/petitions/586015

2주연기에 2주 싸강이면 거의 한달 쉬는거 + 수업뿐만 아니라 도서관 과실 등등 시설들도 못 이용하는데 너무 아까워..ㅜㅜ
예체능 공대는 특히 더 아까울거같애"
0|코로나19 기부 현황|"단톡 이외 학우분들도 아시길 바라서 여기다가 올려요 기부 시작한지 현재 3시간 55분 경과, 총 608,508원 모였습니다.

https://open.kakao.com/o/gDBM5RZb"
0|코로나19 기부|"안녕!! 그동안 기부글을 올렸던 글쓴이야!!!
다들 축하해줘!! 학교 홍보, 관리팀이랑 다 얘기했는데 (과장님까지 갔어ㅜ무서웠어ㅜㅜ) 해도 된대!!!!! 예이!!
그런 의미에서 오늘부터 본격적으로 코로나 기부를 시작해보려고 해

https://open.kakao.com/o/gDBM5RZb

오픈톡방은 이쪽이야 자세한 사항은 핫 게시판에 있으니까 참고 바라고 옾카 공지에는 축약만 있어
친구들이 많이 들어오고 투표가 진행되면 그때부터 실무팀, 관리팀, 홍보팀 등등 정할 계획이야

학교에서도 허락해준 일이고 이미 학교 관리팀에 내 신상정보가 다 넘어갔기 때문에 (진짜 과장님들이랑 얘기할 줄은 몰랐어..ㅜ) 다들 안심하고 마음껏 참여해줘!!!!!!! 옾카에 내 프필은 실명제야!!

*글 퍼가서 sns에 홍보 많이 해주세요!!
*공감 많이 누르셔서 많은 학우분들이 보실 수 있게 해주세여"
0|진짜 역시 뼛속까지 한국인들....|좀 기다려보소....정확하게 홈피에 공지도 안나와있고 선배들도 처음이라서 우째되는지 모르오;; 환불은 나중에 공지 내려오겠지 좀 기다려!!!!!!! 제발!!!!!!!
0|신데렐라가 잠을 못자면??|"신데렐라가 잠을 못자면?? ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ





모짜렐라

감사합니다."
0|난 살아야겠다|필터 하나에 6개월 감 개이득
0|이번 사태로 정말 다시 한번 깨닫는다|"공무원 - 판검사, 경찰, 군인부터 일반 공무원

의료계 - 의사, 간호사 그 밖에 모든 인원들

생활 - 택배기사 분들 등

정말 세상의 모든 직업은 숭고하지 않은게 없다.
인류의 직업엔 귀천은 없다라는 말이 새삼 내게 새롭게 다가온다.

그동안 대학에서 공무원 준비하며 나도 모르게 그래도 이만큼 노력했으면, 사람들에게 무시받지 않으려면 이 정도 직업은 가져야지 같은 생각들로 준비한 내가 좀 바보 같아 지네

더불어 살아가는 이 시대에서 진정 내가 공무원에 어울리는 사람인지 사명감은 가질 수 있는지 다시 한번 심사숙고 하고 준비해야겠다.

다들 코로나 사태 때문에 정신적, 육체적으로 많이 피로하겠지만 가족 분들과 건강하게 하루하루 잘 보냈으면 해, 지금 내리는 비처럼 곧 우리를 불안하게 만드는 모든 것들이 씻겨질거라 생각한다. 힘들어도 조금씩 웃고 좋은 생각으로 가득한 하루 되길 바래"
0|이거 아빠주면 화낼려나,,|,,,,,,,,,🤔
0|갑자기 느낀건데 20학번 진짜 안쓰럽다|"열심히 수능치고 대학교 들어와서 모든게 처음이라 설레고 긴장될껀데 오티도 없어지고 수강신청도 혼자하고 20살이라고 친구들끼리 술도 먹고 나가서 놀고싶을껀데 코로나 때문에 눈치보여서 그러지도 못하고....

모든 행사 다 취소되고 해도 너네들의 컴퍼스 라이프는 이제 시작이니까 와서 좋은 사람들 많이 만나고 이제부턴 좋고 예쁜 추억들만 쌓아가길 바래 선배로서 부끄럽지 않게 너네들 좋은 학교 생활에 보탬이 되길 노력할게

우리과 20학번들은 내가 밥도 사줄게 모두 코로나 조심하고 개강하고 만나쟈!"
